,3976,41704,52069,67,56,154,215,454,66,495,69750,94,153,963,46899,52327,174,2170,11158,106039,16244,1450,130969,857,745
3976,0,710382.7982984367,1155901.1572500158,8300726.559075993,10870011.733448194,10869025.658272026,8828752.452345327,10869310.395896262,10887402.890340863,10870563.33781525,5613.5180727163815,10871229.187422713,10869398.240590991,10138133.594945228,9154567.330440765,243.9101035606823,9363880.367414322,11066710.742201312,10866111.378851984,7494721.205632424,10880772.848663162,10815288.287961064,3630.769897447564,7725433.690957928,10870500.068355657
41704,710382.7982984367,0,600439.0099855767,8951746.215450322,11290224.79166628,11289205.586807586,9484992.33607264,11289370.560270494,11306555.957792133,11290797.286144461,715899.0552479993,11290465.610880516,11289706.181681504,10638589.279076168,8664040.179267995,710138.9725636365,9951578.312773837,11587287.003546538,11286056.546304267,7208125.564344269,11299455.23957728,11207917.888500532,709507.2280945486,8327319.111434548,11290725.263368728
52069,1155901.1572500158,600439.0099855767,0,9063163.400728181,11074349.393933209,11073305.867128085,9603947.368429933,11073352.10275506,11089511.442185363,11074937.787601784,1160419.9306035922,11073631.543173367,11073927.98643719,10513610.09779243,8072285.742556888,1155678.7622230523,9946544.36755163,11478789.683880469,11069951.910279145,6619525.727448964,11082007.266276963,10966356.374108523,1156639.9923571118,8356161.316811962,11074857.758167703
67,8300726.559075993,8951746.215450322,9063163.400728181,0,4143059.6961826114,4142768.723081156,543673.5440630541,4143970.0795540996,4162393.1345914043,4143202.1975957733,8295260.805539605,4152207.771805757,4141880.836240758,2972149.365260325,11925751.014265079,8300946.885655168,1557270.302876459,3441982.36147215,4143092.9892297825,9486178.465650449,4162567.9598367442,4351468.653174328,8302961.700822501,1091679.1501041788,4143240.7615763843
56,10870011.733448194,11290224.79166628,11074349.393933209,4143059.6961826114,0,1067.9056124027159,3963777.4080219152,1854.6328374335935,20514.799691677945,607.8303697027754,10865880.444614934,10771.21468328344,1188.544102403358,1170912.2964936714,9135452.060590055,10870152.177423656,2597329.5195283624,1215622.9410364015,5000.735198676354,7529936.237671926,19584.04061498407,306688.9528154256,10873364.490120921,3875266.0204237797,512.6376094372956
154,10869025.658272026,11289205.586807586,11073305.867128085,4142768.723081156,1067.9056124027159,0,3963628.097869003,1337.6110621883959,21151.291316687875,1675.43408689214,10864894.615543647,10525.569337169121,1475.763413599372,1170623.288243541,9134890.380122026,10869166.089343486,2597101.11485753,1216199.5237583192,3986.1814210577595,7529105.150791702,19811.309129905825,306113.65459635074,10872378.505129257,3874699.738172845,1579.2958304642807
215,8828752.452345327,9484992.33607264,9603947.368429933,543673.5440630541,3963777.4080219152,3963628.097869003,0,3964897.9717208277,3982008.168306753,3963838.679801257,8823261.200699428,3973610.048751186,3962588.9014749182,2807181.972051379,12170764.312402427,8828974.912275078,1385935.6958503986,3130804.421036056,3964486.9020873294,9808578.565177696,3983339.454029487,4200337.7435869835,8830927.405336028,1534380.4055001677,3963891.9423244167
454,10869310.395896262,11289370.560270494,11073352.10275506,4143970.0795540996,1854.6328374335935,1337.6110621883959,3964897.9717208277,0,20281.349775510625,2336.5678676150696,10865180.137218038,9187.967707524964,2736.311471240889,1171826.068221175,9133645.40600627,10869450.78582576,2598335.851630622,1217436.1792051678,3497.048910421128,7528092.829830486,18598.16125006517,304875.86751614395,10872663.530073756,3875689.1337216026,2218.7784253698055
66,10887402.890340863,11306555.957792133,11089511.442185363,4162393.1345914043,20514.799691677945,21151.291316687875,3982008.168306753,20281.349775510625,0,20188.97064868873,10883278.132787552,16174.715624491657,21581.461664068946,1190249.7743940053,9127483.305761628,10887542.991536949,2616220.0579047785,1223436.1375379113,22659.077951624244,7528696.622910236,8601.24586650334,299634.1458414854,10890758.03530127,3895745.568605865,20187.2946846591
495,10870563.33781525,11290797.286144461,11074937.787601784,4143202.1975957733,607.8303697027754,1675.43408689214,3963838.679801257,2336.5678676150696,20188.97064868873,0,10866431.895729817,10977.662167038174,1392.5047847625099,1171053.9733984028,9135791.921817489,10870703.789826954,2597436.1632662313,1215275.1059778712,5592.656309456553,7530423.985242887,19503.43055588698,307037.49370795646,10873916.038316185,3875567.829882079,117.78951670291616
69750,5613.5180727163815,715899.0552479993,1160419.9306035922,8295260.805539605,10865880.444614934,10864894.615543647,8823261.200699428,10865180.137218038,10883278.132787552,10866431.895729817,0,10867104.324000148,10865266.341298496,10133501.265228245,9157651.325834671,5852.121060469106,9358735.815763338,11061936.51571541,10861981.968447879,7496112.699868043,10876651.387729418,10811342.521112237,7861.576466494266,7720226.884011055,10866368.685877746
94,10871229.187422713,11290465.610880516,11073631.543173367,4152207.771805757,10771.21468328344,10525.569337169121,3973610.048751186,9187.967707524964,16174.715624491657,10977.662167038174,10867104.324000148,0,11862.369583630914,1180079.5401329028,9125080.45989271,10871369.294331754,2606805.547436131,1225950.2521036137,9140.170999834136,7521116.50245397,11096.500013307346,296382.6504747222,10874584.293119246,3882465.2912705922,10882.55576105759
153,10869398.240590991,11289706.181681504,11073927.98643719,4141880.836240758,1188.544102403358,1475.763413599372,3962588.9014749182,2736.311471240889,21581.461664068946,1392.5047847625099,10865266.341298496,11862.369583630914,0,1169733.2053468113,9136359.43018751,10869538.716606408,2596143.6748819863,1214728.3167868298,5292.121947301507,7530537.711541648,20771.708388941544,307584.50515274314,10872750.773346547,3874176.3323764503,1398.949657909348
963,10138133.594945228,10638589.279076168,10513610.09779243,2972149.365260325,1170912.2964936714,1170623.288243541,2807181.972051379,1171826.068221175,1190249.7743940053,1171053.9733984028,10133501.265228245,1180079.5401329028,1169733.2053468113,0,9932785.266395185,10138301.120180046,1429999.7136532895,974089.7966752632,1170961.485677538,8024882.110326322,1190424.152750047,1393296.047901974,10141252.58398074,2768603.6665876987,1171092.6755866536
46899,9154567.330440765,8664040.179267995,8072285.742556888,11925751.014265079,9135452.060590055,9134890.380122026,12170764.312402427,9133645.40600627,9127483.305761628,9135791.921817489,9157651.325834671,9125080.45989271,9136359.43018751,9932785.266395185,0,9154393.207328303,11011423.384554565,10350919.374962764,9131741.579070449,2623606.505822923,9121014.918555062,8828805.273955647,9156483.856343474,10894383.946132781,9135683.763679946
52327,243.9101035606823,710138.9725636365,1155678.7622230523,8300946.885655168,10870152.177423656,10869166.089343486,8828974.912275078,10869450.78582576,10887542.991536949,10870703.789826954,5852.121060469106,10871369.294331754,10869538.716606408,10138301.120180046,9154393.207328303,0,9364078.15682882,11066886.293314245,10866251.724307971,7494612.101942608,10880912.777082345,10815419.084022418,3585.5175556345603,7725635.495708807,10870640.517240142
174,9363880.367414322,9951578.312773837,9946544.36755163,1557270.302876459,2597329.5195283624,2597101.11485753,1385935.6958503986,2598335.851630622,2616220.0579047785,2597436.1632662313,9358735.815763338,2606805.547436131,2596143.6748819863,1429999.7136532895,11011423.384554565,9364078.15682882,0,1928519.1709297686,2597666.207799372,8828389.44743255,2616906.022143476,2821923.000237052,9366595.681312602,1648058.1516191887,2597481.3581586517
2170,11066710.742201312,11587287.003546538,11478789.683880469,3441982.36147215,1215622.9410364015,1216199.5237583192,3130804.421036056,1217436.1792051678,1223436.1375379113,1215275.1059778712,11061936.51571541,1225950.2521036137,1214728.3167868298,974089.7966752632,10350919.374962764,11066886.293314245,1928519.1709297686,0,1219391.4835543407,8686951.888569854,1229919.6833880178,1522311.8738868164,11069740.311486598,3509453.69427039,1215383.9840435789
11158,10866111.378851984,11286056.546304267,11069951.910279145,4143092.9892297825,5000.735198676354,3986.1814210577595,3964486.9020873294,3497.048910421128,22659.077951624244,5592.656309456553,10861981.968447879,9140.170999834136,5292.121947301507,1170961.485677538,9131741.579070449,10866251.724307971,2597666.207799372,1219391.4835543407,0,7525323.991763764,19750.83608114766,302941.33255278575,10869464.823505348,3873901.949729275,5482.307638311333
106039,7494721.205632424,7208125.564344269,6619525.727448964,9486178.465650449,7529936.237671926,7529105.150791702,9808578.565177696,7528092.829830486,7528696.622910236,7530423.985242887,7496112.699868043,7521116.50245397,7530537.711541648,8024882.110326322,2623606.505822923,7494612.101942608,8828389.44743255,8686951.888569854,7525323.991763764,0,7520711.419499737,7239282.257188233,7497536.581947802,8414233.260195168,7530306.477385435
16244,10880772.848663162,11299455.23957728,11082007.266276963,4162567.9598367442,19584.04061498407,19811.309129905825,3983339.454029487,18598.16125006517,8601.24586650334,19503.43055588698,10876651.387729418,11096.500013307346,20771.708388941544,1190424.152750047,9121014.918555062,10880912.777082345,2616906.022143476,1229919.6833880178,19750.83608114766,7520711.419499737,0,292780.07296736457,10884129.193016907,3893522.37055537,19452.202526674682
1450,10815288.287961064,11207917.888500532,10966356.374108523,4351468.653174328,306688.9528154256,306113.65459635074,4200337.7435869835,304875.86751614395,299634.1458414854,307037.49370795646,10811342.521112237,296382.6504747222,307584.50515274314,1393296.047901974,8828805.273955647,10815419.084022418,2821923.000237052,1522311.8738868164,302941.33255278575,7239282.257188233,292780.07296736457,0,10818703.550897611,4014655.2758672545,306928.51082423126
130969,3630.769897447564,709507.2280945486,1156639.9923571118,8302961.700822501,10873364.490120921,10872378.505129257,8830927.405336028,10872663.530073756,10890758.03530127,10873916.038316185,7861.576466494266,10874584.293119246,10872750.773346547,10141252.58398074,9156483.856343474,3585.5175556345603,9366595.681312602,11069740.311486598,10869464.823505348,7497536.581947802,10884129.193016907,10818703.550897611,0,7728078.842463064,10873852.790711904
857,7725433.690957928,8327319.111434548,8356161.316811962,1091679.1501041788,3875266.0204237797,3874699.738172845,1534380.4055001677,3875689.1337216026,3895745.568605865,3875567.829882079,7720226.884011055,3882465.2912705922,3874176.3323764503,2768603.6665876987,10894383.946132781,7725635.495708807,1648058.1516191887,3509453.69427039,3873901.949729275,8414233.260195168,3893522.37055537,4014655.2758672545,7728078.842463064,0,3875573.7867001086
745,10870500.068355657,11290725.263368728,11074857.758167703,4143240.7615763843,512.6376094372956,1579.2958304642807,3963891.9423244167,2218.7784253698055,20187.2946846591,117.78951670291616,10866368.685877746,10882.55576105759,1398.949657909348,1171092.6755866536,9135683.763679946,10870640.517240142,2597481.3581586517,1215383.9840435789,5482.307638311333,7530306.477385435,19452.202526674682,306928.51082423126,10873852.790711904,3875573.7867001086,0
